,arresting_agency,bail_type,bail_amt,re-entry,race,gender,city,state_x,zip,age,booking_days,treatment_days,mental_health,latitude,longitude,fips,blockgroup,county,state_y,tract,per_capita_income,poverty_stat,household_income,mortgage_stat,school_enrollment_16-19,own_children_under18,SSI_income,grandparent_care,military_service,education_25,property_value_occupied,retirement_income,rent_over_income
5088,LEAWOOD P.D.,SUR,5000.0,1,W,F,Spring Hill,KS,66083,33.0,12.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5089,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,10000.0,0,W,F,Spring Hill,KS,66083,54.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5090,SPRING HILL P.D.,SUR,10000.0,0,W,M,Spring Hill,KS,66083,50.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5091,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,1,W,F,Spring Hill,KS,66083,33.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5092,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,500.0,0,W,M,Spring Hill,KS,66083,39.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5093,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,3500.0,1,W,M,Spring Hill,KS,66083,27.0,0.0,155.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5094,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1000.0,0,W,M,Spring Hill,KS,66083,33.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5095,SPRING HILL P.D.,SUR,3500.0,1,W,M,Spring Hill,KS,66083,41.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5096,OLATHE P.D.,SUR,20000.0,1,W,F,Spring Hill,KS,66083,33.0,2.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5097,JOHNSON COUNTY SHERIFF'S DEPARTMENT,PR,5000.0,1,W,F,Spring Hill,KS,66083,33.0,33.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5098,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1000.0,1,W,M,Spring Hill,KS,66083,53.0,0.0,761.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5099,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1000.0,1,W,M,Spring Hill,KS,66083,53.0,0.0,131.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5100,SPRING HILL P.D.,ORCD,2500.0,1,W,M,Spring Hill,KS,66083,46.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5101,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1500.0,0,W,M,Spring Hill,KS,66083,33.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5102,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,3500.0,1,W,M,Spring Hill,KS,66083,53.0,0.0,761.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5103,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,3500.0,1,W,M,Spring Hill,KS,66083,53.0,0.0,131.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5104,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,M,Spring Hill,KS,66083,32.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5105,SPRING HILL P.D.,ORCD,1500.0,0,W,M,Spring Hill,KS,66083,48.0,10.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5106,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1000.0,1,W,F,Spring Hill,KS,66083,36.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5107,JOHNSON COUNTY SHERIFF'S DEPARTMENT,PR,1500.0,1,W,F,Spring Hill,KS,66083,39.0,23.0,101.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5108,SPRING HILL P.D.,SUR,1500.0,1,W,F,Spring Hill,KS,66083,30.0,0.0,175.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5109,SPRING HILL P.D.,SUR,1500.0,1,W,F,Spring Hill,KS,66083,30.0,0.0,378.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5110,SPRING HILL P.D.,SUR,1500.0,1,W,F,Spring Hill,KS,66083,30.0,0.0,169.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5111,SPRING HILL P.D.,SUR,1500.0,1,W,F,Spring Hill,KS,66083,30.0,0.0,159.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5112,OLATHE P.D.,SUR,5000.0,1,W,M,Spring Hill,KS,66083,53.0,721.0,761.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5113,OLATHE P.D.,SUR,5000.0,1,W,M,Spring Hill,KS,66083,53.0,721.0,131.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5114,SPRING HILL P.D.,PR,2500.0,0,W,M,Spring Hill,KS,66083,56.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5115,JOHNSON COUNTY SHERIFF'S DEPARTMENT,CA,250.0,1,W,F,Spring Hill,KS,66083,36.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5116,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1000.0,1,W,M,Spring Hill,KS,66083,28.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5117,OLATHE P.D.,SUR,2500.0,0,W,F,Spring Hill,KS,66083,62.0,2.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5118,OLATHE P.D.,SUR,3500.0,1,W,F,Spring Hill,KS,66083,39.0,6.0,803.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5119,GARDNER P.D.,SUR,2500.0,0,W,F,Spring Hill,KS,66083,53.0,179.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5120,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,0,W,F,Spring Hill,KS,66083,63.0,11.0,190.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5121,OLATHE P.D.,SUR,2000.0,1,W,M,Spring Hill,KS,66083,33.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5122,JOHNSON COUNTY SHERIFF'S DEPARTMENT,CA,1000.0,0,W,F,Spring Hill,KS,66083,36.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5123,SPRING HILL P.D.,SUR,5000.0,0,W,M,Spring Hill,KS,66083,28.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5124,OLATHE P.D.,CA,1500.0,1,B,F,Spring Hill,KS,66083,32.0,3.0,0.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5125,SPRING HILL P.D.,SUR,3000.0,1,W,M,Spring Hill,KS,66083,33.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5126,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1000.0,0,W,M,Spring Hill,KS,66083,59.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5127,JOHNSON COUNTY SHERIFF'S DEPARTMENT,PR,2500.0,1,W,F,Spring Hill,KS,66083,39.0,12.0,101.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5128,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,0,W,M,Spring Hill,KS,66083,50.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5129,OVERLAND PARK P.D.,SUR,1000.0,1,W,M,Spring Hill,KS,66083,44.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5130,OVERLAND PARK P.D.,PR,3500.0,1,W,M,Spring Hill,KS,66083,44.0,24.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5131,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Spring Hill,KS,66083,39.0,134.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5132,JOHNSON COUNTY SHERIFF'S DEPARTMENT,PR,1500.0,0,W,M,Spring Hill,KS,66083,64.0,34.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5133,KANSAS HIGHWAY PATROL,PR,1000.0,0,W,M,Spring Hill,KS,66083,56.0,19.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5134,GARDNER P.D.,SUR,3500.0,0,W,F,Spring Hill,KS,66083,47.0,2.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5135,OLATHE P.D.,SUR,2500.0,0,W,M,Spring Hill,KS,66083,40.0,0.0,1034.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5136,SPRING HILL P.D.,PR,1500.0,1,W,M,Spring Hill,KS,66083,31.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5137,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,F,Spring Hill,KS,66083,39.0,187.0,101.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5138,SPRING HILL P.D.,SUR,1000.0,1,W,M,Spring Hill,KS,66083,39.0,1.0,0.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5139,JOHNSON COUNTY SHERIFF'S DEPARTMENT,CA,1000.0,0,W,M,Spring Hill,KS,66083,47.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5140,JOHNSON COUNTY SHERIFF'S DEPARTMENT,CA,250.0,0,W,F,Spring Hill,KS,66083,45.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5141,OLATHE P.D.,SUR,10000.0,1,W,M,Spring Hill,KS,66083,61.0,0.0,6485.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5142,OLATHE P.D.,PR,500.0,1,W,M,Spring Hill,KS,66083,36.0,71.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5143,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,1,W,M,Spring Hill,KS,66083,34.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5144,SPRING HILL P.D.,SUR,2500.0,1,W,M,Spring Hill,KS,66083,45.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5145,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,M,Spring Hill,KS,66083,68.0,179.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5146,JOHNSON COUNTY SHERIFF'S DEPARTMENT,CA,1000.0,0,W,M,Spring Hill,KS,66083,70.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5147,SPRING HILL P.D.,SUR,2500.0,0,W,M,Spring Hill,KS,66083,54.0,36.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5148,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1500.0,1,B,F,Spring Hill,KS,66083,32.0,1.0,0.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5149,SPRING HILL P.D.,SUR,1000.0,0,W,F,Spring Hill,KS,66083,33.0,2.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5150,MERRIAM P.D.,PR,2500.0,0,W,M,Spring Hill,KS,66083,31.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5151,OVERLAND PARK P.D.,SUR,2500.0,0,W,M,Spring Hill,KS,66083,49.0,161.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5152,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,F,Spring Hill,KS,66083,32.0,80.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5153,JOHNSON COUNTY SHERIFF'S DEPARTMENT,CA,1000.0,0,W,M,Spring Hill,KS,66083,40.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5154,SPRING HILL P.D.,SUR,5000.0,0,W,M,Spring Hill,KS,66083,40.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5155,JOHNSON COUNTY SHERIFF'S DEPARTMENT,ORCD,2500.0,0,W,M,Spring Hill,KS,66083,40.0,1.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5156,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Spring Hill,KS,66083,53.0,236.0,761.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5157,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Spring Hill,KS,66083,53.0,236.0,131.0,1,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5158,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1000.0,1,W,M,Spring Hill,KS,66083,49.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5159,GARDNER P.D.,ORCD,500.0,1,W,M,Spring Hill,KS,66083,48.0,2.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5160,KANSAS HIGHWAY PATROL,SUR,1300.0,1,W,M,Spring Hill,KS,66083,28.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5161,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Spring Hill,KS,66083,34.0,269.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5162,JOHNSON COUNTY SHERIFF'S DEPARTMENT,PR,2500.0,0,W,M,Spring Hill,KS,66083,54.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5163,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,1,W,M,Spring Hill,KS,66083,48.0,0.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
5164,JOHNSON COUNTY SHERIFF'S DEPARTMENT,PR,2500.0,1,W,M,Spring Hill,KS,66083,48.0,2.0,-1.0,0,38.736692,-94.83362,201211002001012,1,121,20,100200,29257,1517,516,463,44,490,516,784,141,930,463,516,53
